,-1e-09,-1e-08,-1e-07,-1e-06,-1e-05,-0.0001,-0.001,-0.01,-0.1,-1.0
0,2.3590312004089355,2.3463423252105713,2.3638341426849365,2.3523879051208496,2.4465763568878174,2.356790781021118,2.3861968517303467,2.4779608249664307,2.4419987201690674,2.4100940227508545
1,0.32442203164100647,0.34932684898376465,0.3456675708293915,0.32654955983161926,0.32590290904045105,0.33149367570877075,0.31806087493896484,0.3090663254261017,0.2585557699203491,0.2598329782485962
2,0.281794935464859,0.30275794863700867,0.29896029829978943,0.28620830178260803,0.28420567512512207,0.2923821210861206,0.276099294424057,0.2664344608783722,0.23925849795341492,0.23949500918388367
